Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,nodeX,nodeY,STREET1,STREET2
1,0,1,0,2015,1001530.441,237473.2712,WEST 142 STREET,LENOX AVENUE
1,0,1,0,2015,1001494.785,237499.7767,WEST 142 STREET,LENOX AVENUE
1,1,0,0,2012,952355.0877,150307.0931,BANCROFT AVENUE,RICHMOND ROAD
1,0,1,0,2011,990064.1321,163748.3353,BAY PARKWAY,61 STREET
1,1,0,0,2011,1024419.955,254607.9574,YATES AVENUE,ALLERTON AVENUE
1,0,0,1,2012,1003276.527,156774.5635,PLUMB 2 STREET,AVENUE W
1,0,0,1,2016,1036472.555,186075.0715,127 STREET,116 AVENUE
1,0,1,0,2011,1007119.865,193912.8803,BLEECKER STREET,MYRTLE AVENUE
1,1,0,0,2013,1034581.902,196422.2483,VAN WYCK EXPRESSWAY SR WEST,87 AVENUE
1,1,0,0,2012,944217.6765,164051.8025,BRYSON AVENUE,WATCHOGUE ROAD
1,1,0,0,2010,1025372.833,193241.4315,94 STREET,85 AVENUE
1,0,0,1,2010,1005066.129,258499.8915,HENRY HUDSON PARKWAY,HENRY HUDSON BRIDGE
1,0,0,1,2010,1005081.903,258482.7557,HENRY HUDSON PARKWAY,HENRY HUDSON BRIDGE
1,1,0,0,2016,1026814.08,221926.0191,25 ROAD,COLLEGE POINT BOULEVARD
1,1,0,0,2016,1026832.84,221922.8039,25 ROAD,COLLEGE POINT BOULEVARD
1,1,0,0,2016,1026799.835,221928.8275,25 ROAD,COLLEGE POINT BOULEVARD
1,1,0,0,2012,1037773.504,197048.3727,150 STREET,87 ROAD
1,0,0,1,2016,1033915.418,248460.1449,STADIUM AVENUE,MIDDLETOWN ROAD
1,1,0,0,2015,999609.7586,184516.9351,BROOKLYN AVENUE,PARK PLACE
1,0,0,1,2015,1014538.262,179854.5167,NEW JERSEY AVENUE,HEGEMAN AVENUE
1,1,0,0,2014,996485.1425,176590.6912,MARTENSE STREET,BEDFORD AVENUE
1,1,0,0,2011,1025332.63,268624.8119,RICHARDSON AVENUE,EAST 241 STREET
1,1,0,0,2013,1028013.672,217548.5426,FLUSHING BAY PROMENADE,HARPER STREET
1,1,0,0,2010,1016519.961,175964.9509,PENNSYLVANIA AVENUE,DELMAR LOOP
1,1,0,0,2010,1016688.195,175765.4303,PENNSYLVANIA AVENUE,DELMAR LOOP
1,1,0,0,2010,1016707.414,175783.0648,PENNSYLVANIA AVENUE,DELMAR LOOP
1,1,0,0,2010,1016539.574,175981.1615,PENNSYLVANIA AVENUE,DELMAR LOOP
1,1,0,0,2010,1016501.46,175949.387,PENNSYLVANIA AVENUE,DELMAR LOOP
1,0,0,1,2014,1028411.019,189155.3147,101 AVENUE,102 STREET
1,1,0,0,2010,1048462.294,184512.0595,137 AVENUE,172 STREET
1,1,0,0,2010,1048463.807,184494.1396,137 AVENUE,172 STREET
1,1,0,0,2010,1048460.949,184528.5063,137 AVENUE,172 STREET
1,1,0,0,2014,1040893.232,194012.424,160 STREET,SOUTH ROAD
1,0,0,1,2013,1000819.812,202651.0613,SUTTON STREET,MEEKER AVENUE
1,0,0,1,2010,987824.2645,223147.7913,FREEDOM PLACE,WEST 70 STREET
1,0,0,1,2011,1053444.512,184739.2146,138 AVENUE,222 STREET
1,0,0,1,2011,1031118.475,256820.2919,ALCOTT PLACE,ASCH LOOP
1,1,0,0,2009,1036271.692,238952.1426,PENNYFIELD AVENUE,9 AVENUE
1,1,0,0,2015,986093.3099,157467.7707,BENSON AVENUE,23 AVENUE
1,1,0,0,2009,1034679.451,184475.0258,121 STREET,HAWTREE CREEK ROAD
1,0,1,0,2014,992183.5205,158573.0343,AVENUE S,EAST 1 STREET
1,0,0,1,2012,1022547.281,266757.3383,BRONX RIVER GREENWAY,BRONX RIVER PARKWAY
1,0,0,1,2012,1022568.195,266769.7664,BRONX RIVER GREENWAY,BRONX RIVER PARKWAY
1,0,0,1,2012,1022584.207,266779.8425,BRONX RIVER GREENWAY,BRONX RIVER PARKWAY
1,0,0,1,2013,1045364.387,219865.7116,33 ROAD,CORPORAL KENNEDY STREET
1,1,0,0,2013,965829.4043,162599.8993,MARYLAND AVENUE,WHITE STREET
1,1,0,0,2013,1004711.284,227247.1669,RANDALLS ISLAND GREENWAY,ROBERT F KENNEDY BRIDGE
1,1,0,0,2013,1004689.202,227260.7995,RANDALLS ISLAND GREENWAY,ROBERT F KENNEDY BRIDGE
1,1,0,0,2013,1004740.659,227224.6509,RANDALLS ISLAND GREENWAY,ROBERT F KENNEDY BRIDGE
1,1,0,0,2015,947915.0773,142681.6195,HOOPER AVENUE,BUFFALO STREET
1,1,0,0,2010,927420.4138,132091.1785,PARKWOOD AVENUE,ALBOURNE AVENUE
1,1,0,0,2012,1016450.843,188706.536,JAMAICA AVENUE,ESSEX STREET
1,1,0,0,2009,1000275.404,229994.7133,EAST 115 STREET,LEXINGTON AVENUE
1,1,0,0,2013,949540.0507,145150.9978,OAK AVENUE,ACORN STREET
1,0,0,1,2011,1048752.011,158824.7333,BESSEMUND AVENUE,BAY 31 STREET
2,0,0,2,2009,959930.3547,169414.761,WOODSTOCK AVENUE,VICTORY BOULEVARD
1,0,0,1,2009,1002363.976,208676.3117,VAN DAM STREET,GALE AVENUE
1,1,0,0,2012,980760.0499,196007.2626,MARKETFIELD STREET,NEW STREET
1,0,0,1,2009,963091.8179,159858.9963,NARROWS ROAD SOUTH,HYLAN BOULEVARD
1,0,0,1,2013,992066.195,166628.4837,AVENUE J,EAST 5 STREET
1,1,0,0,2012,1028186.328,183537.1796,94 STREET,ALBERT ROAD
1,1,0,0,2014,1010535.751,185586.726,ATLANTIC AVENUE,JARDINE PLACE
1,1,0,0,2014,1010538.257,185626.6603,ATLANTIC AVENUE,JARDINE PLACE
1,1,0,0,2014,1010536.456,185597.9632,ATLANTIC AVENUE,JARDINE PLACE
1,0,0,1,2009,963661.679,161529.5569,REYNOLDS STREET,HYLAN BOULEVARD
1,0,0,1,2009,1030563.846,210098.6973,LONG ISLAND EXPRESSWAY,LONG ISLAND EXPWY ET 22 B WB
1,0,0,1,2009,1030643.193,210069.3765,LONG ISLAND EXPWY ET 22 B WB,LIE EB ENTRANCE COLLEGE PNT BLVD
1,0,0,1,2009,1030562.108,210060.8595,LIE EB ENTRANCE COLLEGE PNT BLVD,LONG ISLAND EXPRESSWAY
1,0,0,1,2015,1023414.067,149884.2459,BEACH CHANNEL DRIVE,BEACH 139 STREET
1,1,0,0,2013,983529.2796,201556.7689,MERCER STREET,CANAL STREET
1,1,0,0,2012,1017422.108,211027.2617,HAMPTON STREET,BRITTON AVENUE
1,1,0,0,2010,1009974.213,264857.1393,DELAFIELD AVENUE,WEST 246 STREET
1,1,0,0,2011,993226.9568,231806.7274,BROADWAY,WEST 108 STREET
1,1,0,0,2011,993197.2761,231822.8149,BROADWAY,WEST 108 STREET
1,1,0,0,2011,993248.4849,231794.8475,BROADWAY,WEST 108 STREET
1,1,0,0,2015,1043227.003,226484.8515,DARREN DRIVE,ESTATES LANE
1,1,0,0,2009,1052068.402,213617.729,224 STREET,57 AVENUE
2,2,0,0,2016,994580.668,219715.5708,LEXINGTON AVENUE,EAST 71 STREET
1,0,1,0,2015,1054730.205,161401.9325,SAGE STREET,CENTRAL AVENUE
1,0,1,0,2015,1054800.552,161443.3927,SAGE STREET,CENTRAL AVENUE
1,1,0,0,2010,955658.2209,167871.9885,METROPOLITAN AVENUE,CROSSHILL STREET
1,1,0,0,2011,979136.3426,190014.8536,ENRIGHT ROAD,DIVISION ROAD
1,0,1,0,2012,957054.081,163332.3095,GRAND AVENUE,SUNNYSIDE TERRACE
1,0,1,0,2014,1053942.352,181828.1741,SOUTH CONDUIT AVENUE,EDGEWOOD AVENUE
1,0,0,1,2013,974846.9745,171779.7395,BAY RIDGE AVENUE,NARROWS AVENUE
1,1,0,0,2010,987678.3757,163264.7637,68 STREET,20 AVENUE
1,1,0,0,2015,1041686.143,184193.4679,INWOOD STREET,SUTTER AVENUE
1,1,0,0,2015,1041677.308,184143.5534,INWOOD STREET,SUTTER AVENUE
1,1,0,0,2014,1033780.1,193618.5337,91 AVENUE,129 STREET
1,1,0,0,2012,1018883.191,209447.7111,90 STREET,CORONA AVENUE
1,1,0,0,2011,944854.6044,160834.7355,CRAFTON AVENUE,NORTH GANNON AVENUE
1,1,0,0,2009,986240.662,169129.4367,14 AVENUE,54 STREET
1,1,0,0,2012,952363.7918,171260.9613,NORTH BURGHER AVENUE,DOE PLACE
1,0,0,1,2014,1010132.06,172363.0753,EAST 89 STREET,FLATLANDS AVENUE
1,1,0,0,2009,1037014.765,196456.1888,SUTPHIN BOULEVARD,HILLSIDE AVENUE
1,0,1,0,2016,1050074.404,216071.2244,46 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,2012,984752.312,189459.6382,KANE STREET,HENRY STREET
1,1,0,0,2015,1000710.59,208211.5653,29 STREET,REVIEW AVENUE
1,0,1,0,2015,989005.4301,187802.1481,WARREN STREET,3 AVENUE
1,0,0,1,2010,993636.2506,198700.0426,WYTHE AVENUE,SOUTH 5 STREET
1,0,0,1,2010,1008209.723,256898.0279,BROADWAY,WEST 219 STREET
1,0,0,1,2010,1008237.127,256882.0562,BROADWAY,WEST 219 STREET
1,0,0,1,2010,1008194.042,256907.7559,BROADWAY,WEST 219 STREET
1,1,0,0,2011,982696.637,188044.7526,HAMILTON AVENUE,SUMMIT STREET
1,1,0,0,2011,982676.0497,188086.2617,HAMILTON AVENUE,SUMMIT STREET
1,1,0,0,2013,1055525.285,214603.3993,LONG ISLAND EXPWY ET 31 S WB,LONG ISLAND EXPWY ET 31 N-S WB
1,1,0,0,2016,957146.6431,153692.9325,LIBERTY AVENUE,NORTH RAILROAD AVENUE
1,1,0,0,2016,957255.2649,153618.8775,LIBERTY AVENUE,NORTH RAILROAD AVENUE
1,1,0,0,2014,1000805.872,171265.2983,EAST 38 STREET,FARRAGUT ROAD
1,1,0,0,2016,1024381.644,243600.2697,OLMSTEAD AVENUE,UNIONPORT ROAD
2,2,0,0,2015,938799.4951,133256.6682,NOEL STREET,ARDEN AVENUE
1,1,0,0,2014,999548.6895,170328.9553,GLENWOOD ROAD,NEW YORK AVENUE
1,0,0,1,2009,1013053.823,216933.6472,72 STREET,25 AVENUE
1,0,0,1,2013,1057521.672,192147.3822,LINDEN BOULEVARD,225 STREET
1,0,0,1,2010,985566.2736,182290.3907,GOWANUS EXPWY WB EN PROSPECT AVE,PROSPECT EXPRESSWAY EXIT 1 WB
1,0,0,1,2010,985531.7428,182277.6611,GOWANUS EXPWY WB EN PROSPECT AVE,PROSPECT EXPRESSWAY EXIT 1 WB
1,0,1,0,2009,997930.4775,202217.2337,LORIMER STREET,DRIGGS AVENUE
1,1,0,0,2013,1006592.947,248390.9488,ANDREWS AVENUE SOUTH,TENNEY PLACE
1,1,0,0,2015,1039250.531,198266.346,162 STREET,86 ROAD
1,1,0,0,2013,991906.4971,217000.1497,MADISON AVENUE,EAST 57 STREET
1,0,1,0,2015,1002088.74,233265.2743,EAST 129 STREET,LEXINGTON AVENUE
1,1,0,0,2011,1010182.47,168441.5182,PAERDEGAT AVENUE NORTH,PAERDEGAT 9 STREET
1,1,0,0,2014,987819.7599,167212.8428,17 AVENUE,56 STREET
1,1,0,0,2014,987920.5307,167337.836,17 AVENUE,56 STREET
1,0,0,1,2011,1051191.846,187482.0503,MONTAUK STREET,NASHVILLE BOULEVARD
1,0,0,1,2014,997562.4402,186684.6437,PERRY PLACE,HERKIMER PLACE
1,0,0,1,2011,1020119.75,206396.5853,WOODHAVEN BOULEVARD,HOFFMAN DRIVE
1,0,0,1,2011,1020090.383,206408.2847,WOODHAVEN BOULEVARD,HOFFMAN DRIVE
1,1,0,0,2016,1027081.019,221910.5139,25 ROAD,123 STREET
1,1,0,0,2015,1002901.82,240298.1933,MDE SB ENTRANCE EXTERIOR ST,MAJOR DEEGAN EP SB EN E 153 ST
1,1,0,0,2016,1008095.04,187277.0146,SUMPTER STREET,THOMAS S BOYLAND STREET
1,1,0,0,2011,1010715.849,210758.3187,WOODSIDE AVENUE,60 STREET
1,0,0,1,2013,1004465.438,210392.3581,38 STREET,QUEENS BOULEVARD
1,0,0,1,2013,1004455.963,210329.1234,38 STREET,QUEENS BOULEVARD
1,0,0,1,2013,1004473.046,210442.2924,38 STREET,QUEENS BOULEVARD
1,0,0,1,2015,996676.8482,194014.4683,FLUSHING AVENUE,WALWORTH STREET
1,1,0,0,2009,988872.4251,162242.1247,BAY PARKWAY,WEST 9 STREET
1,1,0,0,2010,1046912.809,193024.9821,178 STREET,112 AVENUE
1,0,0,1,2009,938686.4904,167264.0139,MERSEREAU AVENUE,SPARTAN AVENUE
1,0,0,1,2009,938667.6223,167266.6058,MERSEREAU AVENUE,SPARTAN AVENUE
1,0,0,1,2009,938703.6229,167261.2843,MERSEREAU AVENUE,SPARTAN AVENUE
1,0,0,1,2012,1041579.625,200574.0907,84 AVENUE,172 STREET
1,1,0,0,2010,1005473.034,244343.5392,ANDERSON AVENUE,SHAKESPEARE AVENUE
1,1,0,0,2015,1004666.98,188668.1306,PATCHEN AVENUE,HALSEY STREET
1,1,0,0,2013,1003184.227,228706.5433,EAST 116 STREET,FDR DRIVE EXIT 16 SOUTHBOUND
1,1,0,0,2015,1054444.989,206239.2368,GRAND CENTRAL PARKWAY,SPRINGFIELD BOULEVARD
1,1,0,0,2015,1054440.415,206277.8683,GRAND CENTRAL PARKWAY,SPRINGFIELD BOULEVARD
1,1,0,0,2015,1054447.397,206198.1539,GRAND CENTRAL PARKWAY,SPRINGFIELD BOULEVARD
1,0,0,1,2009,929815.8028,138356.4382,ANACONDA STREET,CASTOR PLACE
1,0,0,1,2014,1031899.126,243488.7903,EDISON AVENUE,HASKIN STREET
1,1,0,0,2014,1005041.854,214110.812,36 AVENUE,37 STREET
1,0,0,1,2011,955220.8038,163706.8623,SENECA AVENUE,VICTORY BOULEVARD
1,1,0,0,2013,1021361.221,218560.4517,25 AVENUE,BUTLER STREET
1,1,0,0,2012,944991.2216,164199.5909,MULLER AVENUE,COLUMBUS PLACE
1,0,0,1,2010,1024427.96,215622.4917,GRAND CENTRAL PKWY ET 9 W WB,NORTHERN BL SR NORTH
1,1,0,0,2012,982941.6299,213259.2815,11 AVENUE,WEST 28 STREET
1,0,0,1,2013,954849.8629,172957.5259,LINDEN STREET,KISSEL AVENUE
1,0,1,0,2014,1029092.662,203953.208,69 ROAD,GRAND CENTRAL PARKWAY
1,0,1,0,2014,1029165.549,203982.5419,69 ROAD,GRAND CENTRAL PARKWAY
1,0,1,0,2014,1029239.417,204009.8971,69 ROAD,GRAND CENTRAL PARKWAY
1,0,1,0,2014,1029129.105,203967.8766,69 ROAD,GRAND CENTRAL PARKWAY
1,1,0,0,2012,942368.4971,164260.2175,CANTERBURY AVENUE,WATCHOGUE ROAD
1,1,0,0,2010,1047363.881,183163.4861,144 AVENUE,GUY R BREWER BOULEVARD
1,1,0,0,2010,1047437.549,183037.1215,144 AVENUE,GUY R BREWER BOULEVARD
1,0,1,0,2013,984854.441,158447.5588,21 AVENUE,BENSON AVENUE
1,1,0,0,2009,986401.8264,202046.8305,RIVINGTON STREET,CHRYSTIE STREET
1,0,0,1,2014,1049825.162,194382.735,FARMERS BOULEVARD,112 ROAD
1,1,0,0,2009,1002849.041,172290.4275,EAST 46 STREET,FOSTER AVENUE
1,1,0,0,2015,1004227.487,223864.3017,WARDS MEADOW LOOP,ROBERT F KENNEDY BRIDGE
1,1,0,0,2015,1004272.599,223885.3453,WARDS MEADOW LOOP,ROBERT F KENNEDY BRIDGE
1,1,0,0,2015,1004250.829,223870.8213,WARDS MEADOW LOOP,ROBERT F KENNEDY BRIDGE
1,1,0,0,2014,1006942.972,260578.0271,INDEPENDENCE AVENUE,WEST 227 STREET
1,0,0,1,2015,1022461.681,146984.5407,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022436.507,146992.815,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022485.192,146972.0342,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022467.878,147009.6227,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022452.364,146958.1005,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022476.324,146992.3458,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022444.427,146975.1411,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022453.836,147002.0374,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,0,0,1,2015,1022470.037,146965.3446,ROCKAWAY BEACH BOULEVARD,BEACH 147 STREET
1,1,0,0,2012,1008248.747,242113.4584,EAST 167 STREET,FINDLAY AVENUE
1,0,0,1,2013,935147.964,167183.3645,GOETHALS ROAD NORTH,MEEKER AVENUE
1,1,0,0,2013,950118.9147,144604.9064,ISABELLA AVENUE,WHITEHALL STREET
1,0,1,0,2012,994938.1377,194913.4787,WILLIAMSBURG ST WEST,WYTHE AVENUE
1,1,0,0,2010,989219.6554,223012.6967,BROADWAY,WEST 72 STREET
1,1,0,0,2012,1036304.071,209179.7031,156 STREET,59 AVENUE
3,0,0,3,2013,993456.1689,157030.1273,EAST 5 STREET,AVENUE U
1,0,1,0,2011,982861.3121,171143.291,9 AVENUE,56 STREET
1,1,0,0,2012,978322.2924,175739.9448,WHALE SQUARE,53 STREET
1,0,0,1,2016,1016754.708,257039.5303,EAST MOSHOLU PARKWAY SOUTH,BAINBRIDGE AVENUE
1,0,0,1,2013,1000896.223,225579.8698,F D R DRIVE,FDR DRIVE SB ENTRANCE E 102 ST
1,0,0,1,2013,1000746.758,225378.2101,F D R DRIVE,FDR DRIVE SB ENTRANCE E 102 ST
1,0,0,1,2013,1000744.396,225342.9837,F D R DRIVE,FDR DRIVE SB ENTRANCE E 102 ST
1,1,0,0,2009,973998.9644,169056.6416,79 STREET,NARROWS AVENUE
1,1,0,0,2014,951216.071,168353.9593,ELIZABETH STREET,FOREST AVENUE
1,0,0,1,2016,1020390.275,256485.2597,BARKER AVENUE,LESTER STREET
1,0,0,1,2016,1021774.002,256146.0051,WALLACE AVENUE,ADEE AVENUE
1,0,1,0,2010,1001234.546,185666.6212,ALBANY AVENUE,DEAN STREET
1,0,0,1,2009,925062.3251,136248.4634,ANTHONY STREET,CONVENT AVENUE
1,0,1,0,2013,987130.7948,189930.5821,SMITH STREET,PACIFIC STREET
1,1,0,0,2016,950054.6169,148149.6729,BEACH AVENUE,PROSPECT PLACE
1,1,0,0,2011,994528.4338,158913.0562,AVENUE S,EAST 9 STREET
1,1,0,0,2013,1019254.758,213884.9299,94 STREET,34 ROAD
1,1,0,0,2010,934521.1444,137078.7308,JEFFERSON BOULEVARD,CARLTON BOULEVARD
1,1,0,0,2010,934571.9153,137018.6719,JEFFERSON BOULEVARD,CARLTON BOULEVARD
1,1,0,0,2010,934421.0888,137216.5553,JEFFERSON BOULEVARD,CARLTON BOULEVARD
1,1,0,0,2009,997485.4555,211890.3407,45 AVENUE,10 STREET
1,1,0,0,2009,997494.8977,212007.6141,45 AVENUE,VERNON BOULEVARD
1,1,0,0,2015,1008989.1,244414.8905,EAST 170 STREET,COLLEGE AVENUE
1,0,0,1,2009,1053412.461,187453.7597,218 STREET,133 AVENUE
1,0,0,1,2009,1053462.501,187430.8758,218 STREET,133 AVENUE
1,1,0,0,2010,995013.6953,174168.6917,EAST 19 STREET,BEVERLY ROAD
1,0,0,1,2013,989682.3185,193052.4132,BQE EXIT 29 WESTBOUND,NAVY STREET
1,0,0,1,2011,1028230.636,245780.4425,COOPER AVENUE,WESTCHESTER AVENUE
1,1,0,0,2013,952158.7696,142988.5973,AMHERST AVENUE,ISABELLA AVENUE
1,0,0,1,2010,1012493.342,241146.5115,EAST 168 STREET,PROSPECT AVENUE
1,1,0,0,2012,988748.7541,153880.5404,STILLWELL AVENUE,AVENUE X
1,1,0,0,2010,963462.0357,164228.5236,GREENFIELD AVENUE,TOMPKINS AVENUE
1,1,0,0,2010,963432.8586,164204.6392,GREENFIELD AVENUE,TOMPKINS AVENUE
1,1,0,0,2009,976455.8164,169078.3738,76 STREET,3 AVENUE
1,0,0,1,2013,1026172.047,260202.9819,EASTCHESTER ROAD,OAKLEY STREET
1,1,0,0,2011,983186.5343,186525.5463,HICKS STREET,LUQUER STREET
1,1,0,0,2011,1025311.065,198211.9137,METROPOLITAN AVENUE,70 DRIVE
1,1,0,0,2016,1034201.785,221237.3427,27 AVENUE,147 STREET
1,0,1,0,2013,1008709.786,205215.525,58 STREET,LONG ISLAND EXPRESSWAY
1,0,1,0,2013,1008714.403,205234.5076,58 STREET,LONG ISLAND EXPRESSWAY
1,0,1,0,2013,1008703.011,205192.7156,58 STREET,LONG ISLAND EXPRESSWAY
1,1,0,0,2013,1022096.885,210650.0282,99 STREET,CORONA AVENUE
1,1,0,0,2013,1022216.885,210575.9437,99 STREET,CORONA AVENUE
1,1,0,0,2013,1062325.389,210970.313,LITTLE NECK PARKWAY,75 AVENUE
1,1,0,0,2013,1062340.471,210976.2579,LITTLE NECK PARKWAY,75 AVENUE
1,1,0,0,2013,1062303.371,210961.6024,LITTLE NECK PARKWAY,75 AVENUE
1,0,0,1,2015,1009100.012,249690.4475,WEST TREMONT AVENUE,DAVIDSON AVENUE
1,1,0,0,2012,1024471.434,243118.5611,OLMSTEAD AVENUE,WESTCHESTER AVENUE
1,1,0,0,2015,1002324.602,207265.4615,BRADLEY AVENUE,GREENPOINT AVENUE
1,0,0,1,2012,1033459.916,206648.3433,68 AVENUE,147 STREET
1,1,0,0,2011,992474.4061,214874.3239,EAST 51 STREET,3 AVENUE
1,1,0,0,2014,1046651.274,201763.6848,NERO AVENUE,SANTIAGO STREET
1,1,0,0,2014,1046620.802,201817.5298,NERO AVENUE,SANTIAGO STREET
1,1,0,0,2009,985647.8122,215336.5769,LINCOLN TUNNEL BUS EXIT,WEST 40 STREET
1,1,0,0,2009,985301.4218,215528.6861,LINCOLN TUNNEL BUS EXIT,WEST 40 STREET
1,1,0,0,2009,985601.2637,215362.3807,LINCOLN TUNNEL BUS EXIT,WEST 40 STREET
1,1,0,0,2013,1008476.372,176781.055,AVENUE B,EAST 95 STREET
1,1,0,0,2009,1036192.578,239354.75,PENNYFIELD AVENUE,3 AVENUE
1,1,0,0,2012,1037465.627,196249.2634,148 STREET,88 AVENUE
1,0,0,1,2013,1043673.662,217798.6488,36 AVENUE,201 STREET
1,0,0,1,2016,947123.1924,145821.0391,THOMAS STREET,WILDER AVENUE
1,1,0,0,2009,1024621.486,204242.1047,99 STREET,QUEENS BOULEVARD
1,1,0,0,2009,1024621.417,204273.5515,99 STREET,QUEENS BOULEVARD
1,1,0,0,2009,1024606.992,204327.5179,99 STREET,QUEENS BOULEVARD
1,1,0,0,2010,1024880.827,234276.8241,GILDERSLEEVE AVENUE,STEPHENS AVENUE
1,0,0,1,2014,932368.757,130510.0304,SHORT PLACE,HUGUENOT AVENUE
1,0,0,1,2009,1044646.918,215376.6917,NORTHERN BOULEVARD,44 AVENUE
1,1,0,0,2014,980818.5177,171076.7852,7 AVENUE,61 STREET
1,1,0,0,2009,1040473.918,214703.4876,170 STREET,45 AVENUE
1,1,0,0,2012,1012423.174,179548.5363,NEW LOTS AVENUE,SNEDIKER AVENUE
1,0,0,1,2013,1056079.204,191344.0078,221 STREET,119 AVENUE
1,1,0,0,2013,1010593.552,213813.2699,NORTHERN BOULEVARD,56 STREET
1,1,0,0,2016,943079.4045,135974.9896,HYLAN BOULEVARD,OSBORN AVENUE
1,1,0,0,2016,943061.6749,135973.9003,HYLAN BOULEVARD,OSBORN AVENUE
1,1,0,0,2011,1037731.791,204418.4889,162 STREET,73 AVENUE
1,0,0,1,2016,938191.6223,131525.3925,PEARE PLACE,HYLAN BOULEVARD
1,0,1,0,2010,1011999.59,199870.9327,ELIOT AVENUE,62 STREET
1,1,0,0,2011,1018592.512,185143.9054,LOGAN STREET,PITKIN AVENUE
1,1,0,0,2010,936367.686,135366.5065,EAGAN AVENUE,AMBOY ROAD
1,0,1,0,2011,1032397.527,199356.4225,82 AVENUE,126 STREET
1,0,0,1,2013,1042463.927,216620.0717,192 STREET,STATION ROAD
1,1,0,0,2014,992760.3973,183808.8988,WEST DRIVE,EAST DRIVE
1,1,0,0,2010,936500.9305,136287.489,MAY PLACE,MOSELY AVENUE
1,1,0,0,2010,939178.3493,160352.87,CLIFTON STREET,RICHMOND AVENUE
1,1,0,0,2010,939151.3615,160349.307,CLIFTON STREET,RICHMOND AVENUE
1,1,0,0,2015,1043775.785,226482.137,DARREN DRIVE,DIANE PLACE
1,0,0,1,2011,919611.5781,135467.4151,LUNDSTEN AVENUE,CARLIN STREET
4,0,0,4,2014,1013784.143,221070.6337,77 STREET,HAZEN STREET
1,1,0,0,2009,998163.0033,209567.4156,21 STREET,50 AVENUE
1,0,0,1,2013,1023389.025,196609.8926,79 AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,2013,1023370.541,196599.7548,79 AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,2013,1023341.095,196582.432,79 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,2010,1052007.723,201273.6464,208 STREET,90 AVENUE
1,1,0,0,2009,1022883.901,265131.8599,EAST 233 STREET,CARPENTER AVENUE
1,1,0,0,2009,1022876.385,265113.8773,EAST 233 STREET,CARPENTER AVENUE
1,1,0,0,2009,1022890.053,265146.5154,EAST 233 STREET,CARPENTER AVENUE
1,0,0,1,2015,965562.9022,154595.8014,SUNNYMEADE VILLAGE,SAND LANE
1,1,0,0,2011,1049711.278,186657.8164,131 AVENUE,178 STREET
1,0,0,1,2010,963873.9817,170959.4298,FRONT STREET,MURRAY HULBERT AVENUE
1,1,0,0,2012,1041218.185,190129.066,153 STREET,111 ROAD
1,1,0,0,2013,1045227.127,185255.352,160 STREET,130 AVENUE
1,1,0,0,2014,1008569.587,260797.0031,NETHERLAND AVENUE,WEST 231 STREET
1,1,0,0,2011,1038171.643,191307.9875,INWOOD STREET,SOUTH ROAD
1,1,0,0,2014,997943.3909,180037.3903,MAPLE STREET,NOSTRAND AVENUE
1,1,0,0,2009,1012726.55,266416.2435,BROADWAY,WEST 252 STREET
1,1,0,0,2010,996686.8547,223517.7515,EAST 87 STREET,LEXINGTON AVENUE
1,1,0,0,2013,997509.4351,223960.7263,EAST 90 STREET,3 AVENUE
1,0,0,1,2009,985345.4243,159065.658,21 AVENUE,86 STREET
1,0,0,1,2011,997341.6369,175644.1904,VERONICA PLACE,SNYDER AVENUE
1,1,0,0,2011,998243.9907,220799.1251,EAST 81 STREET,YORK AVENUE
1,1,0,0,2012,1021206.28,243518.8358,CROSS BRONX EXPRESSWAY,EAST 174 STREET
1,1,0,0,2012,1021044.476,243607.7891,CROSS BRONX EXPWY ET 4 B WB,CROSS BRONX EXPRESSWAY
1,1,0,0,2012,1021227.104,243530.5911,CROSS BRONX EXPRESSWAY,EAST 174 STREET
1,1,0,0,2012,1021186.726,243506.9989,CROSS BRONX EXPRESSWAY,EAST 174 STREET
1,1,0,0,2012,1021247.405,243522.8713,CROSS BRONX EXPRESSWAY,EAST 174 STREET
1,1,0,0,2012,1021205.637,243538.613,CROSS BRONX EXPRESSWAY,EAST 174 STREET
1,1,0,0,2012,1021185.755,243526.9005,CROSS BRONX EXPWY ET 4 B WB,CROSS BRONX EXPRESSWAY
1,1,0,0,2012,1021167.546,243514.2889,CROSS BRONX EXPRESSWAY,EAST 174 STREET
